category,fold,train_end,horizon,model,MAE,RMSE,MAPE,sMAPE,WAPE,MASE
M01AE,12,1330,30,SARIMA,1.485934268008164,2.044694084742046,48.5100500862638,37.65769292844779,36.038374757667924,0.6730650988174326
M01AE,13,1360,30,SARIMA,1.5271508430933567,1.7270265473803563,67.39138427081802,49.74031134692637,44.96954749536283,0.6907390307259567
M01AE,14,1390,30,SARIMA,1.6851947657888882,2.0470835193817467,76.35546469851496,50.11397500405739,47.75095205023578,0.7655450499001695
M01AE,15,1420,30,SARIMA,1.4834363441228586,1.7874635251675612,77.50563734468952,45.36917782245139,40.209517992451765,0.673581190046518
M01AE,16,1450,30,SARIMA,1.9152628486614425,2.374194159409461,67.57157059759301,58.17471607172053,52.945840898475225,0.8699720329506306
M01AE,17,1480,30,SARIMA,1.9187844404928442,2.3980652628601544,42.93696600820423,42.98576938649283,39.18685674446737,0.8626364693207164
M01AE,18,1510,30,SARIMA,1.8106060558461403,1.9822079323759334,81.44998855153392,51.36445326631074,51.794247971722186,0.8130400957105569
M01AE,19,1540,30,SARIMA,1.4710234574394982,1.9495220351029798,59.87524849805052,43.61440901185052,41.79558442155279,0.6605224572412438
M01AE,20,1570,30,SARIMA,2.0898186572685367,2.523176325390857,468.74032649813006,63.28021895542805,56.26110263207798,0.9414824765236702
M01AE,21,1600,30,SARIMA,1.379814028521717,1.7519197072597772,225.67358956811617,43.08746876960142,40.33796943611955,0.6176260221539662
M01AE,22,1630,30,SARIMA,1.3845228139959969,1.8662716124227703,30.216910117885593,31.89263546376856,32.398624373941054,0.6224489949939824
M01AE,23,1660,30,SARIMA,1.2180645201318367,1.7220269692997079,46.45475199757598,32.794304332419046,31.40042930891359,0.5471409964712852
M01AE,24,1690,30,SARIMA,1.4445526677199507,1.8006462345847987,71.4522428179164,46.61675332400231,45.066690271106296,0.6514476218262001
M01AE,25,1720,30,SARIMA,1.7147697248090712,2.269786088387231,213.92928430885743,41.667827949088725,37.42785657223356,0.7770874770138327
M01AE,26,1750,30,SARIMA,1.596419700760039,1.8810367492871385,94.43256770109284,47.44634339920666,44.85753050858998,0.7220007252310432
M01AE,27,1780,30,SARIMA,1.4548769608123182,1.8537023784904696,34.51808669612571,43.50014151896842,38.117715384938116,0.6574893445028506
M01AE,28,1810,30,SARIMA,2.0191136005270445,2.5369451837022,59.89528979729163,59.48870948236552,48.81763365528271,0.9142497595144393
M01AE,29,1840,30,SARIMA,3.387351920804429,4.164359683428051,43.694518382465766,55.453186026283184,47.61083097082688,1.5288117125871106
M01AE,30,1870,30,SARIMA,3.4572032031612974,3.783542866715239,185.25766613963356,76.83578535727382,110.00392017186256,1.5516263677611686
M01AE,31,1900,30,SARIMA,1.7689080295158093,2.3119944312688467,51.802617962564256,45.19879325212039,41.456190929843665,0.7973059649723401
M01AE,32,1930,30,SARIMA,1.7958832269367357,2.2272769531397025,312.1980548127077,62.40830555900927,59.94403169641299,0.8066968372211928
M01AE,33,1960,30,SARIMA,1.1472995597108064,1.4939311327001463,112.91545036900355,45.30119083513062,41.63016375737705,0.5152933124326382
M01AE,34,1990,30,SARIMA,1.492120815624478,1.8210126927763302,35.217312715942285,41.17486958513447,37.6988584038524,0.6726790741833848
M01AE,35,2020,30,SARIMA,1.8420540382639623,2.1924442317317387,212.03397426854136,66.72546208316776,63.519834880767434,0.8338981827781378
M01AE,36,2050,30,SARIMA,1.502266111454753,1.9717283966145442,75.9600567413143,48.738201080317346,45.49472385338738,0.6781938981283875
N02BA,1,1000,30,Naive,3.078333333333334,3.474178559986039,87.3964320189955,55.97954808884127,61.017509084902564,1.1479020117674805
N02BA,2,1030,30,Naive,1.9483333333333335,2.373797941415121,41.75346160042675,47.17778293769071,41.32202191587134,0.7248901833078629
N02BA,3,1060,30,Naive,1.5533333333333337,2.164601579968009,104.71032024700955,47.23624032607667,43.10823311748382,0.5817061616768001
N02BA,4,1090,30,Naive,4.546805555533333,5.144139566110643,81.92232632546602,102.89875015475454,71.9383831055442,1.7035290528490799
N02BA,5,1120,30,Naive,3.446111111366667,3.93528494454703,120.84169454639162,65.07781711188963,79.8018783019699,1.280809691203546
N02BA,6,1150,30,Naive,1.6933333333333331,2.0176719257599833,64.62232924284166,53.19170885582499,47.34389561975768,0.6304070051302729
N02BA,7,1180,30,Naive,1.5833333333333328,2.029080251411133,98.36189555950709,48.65428936806226,43.98148148148147,0.5914513191537872
N02BA,8,1210,30,Naive,1.6733333333333333,2.2213359343722265,77.28167503286254,61.90452587301636,54.50597176981542,0.6247139083892379
N02BA,9,1240,30,Naive,1.7266666666666668,2.28392936259713,46.88359697122041,68.94486355121116,56.7982456140351,0.6445386116768242
N02BA,10,1270,30,Naive,2.896666666666667,3.3847944299962047,155.65924463943264,74.03394491570285,92.84188034188035,1.0861509951438513
N02BA,11,1300,30,Naive,1.0116666666666665,1.4103486566566912,38.416849101927966,43.01906457799672,39.39000648929266,0.3797156207700236
N02BA,12,1330,30,Naive,1.535,1.9019945671145682,115.01142089622421,59.94041840956024,52.181303116147305,0.5828014866739157
N02BA,13,1360,30,Naive,1.22,1.5677478538761689,62.684541351780666,50.54111460984155,43.779904306220104,0.46539980043741364
N02BA,14,1390,30,Naive,2.453333333333333,2.777648885898528,120.38566287951986,66.95090018409763,69.96197718631177,0.9427751258923888
N02BA,15,1420,30,Naive,2.7849999999999997,3.1732081557943848,65.9925602992502,108.84222491044757,74.89914836396235,1.0706563747531972
N02BA,16,1450,30,Naive,1.5066666666666666,1.8136059844041832,58.4920433461028,50.04700738357452,46.16956077630234,0.58178108844859
N02BA,17,1480,30,Naive,2.2499999999999996,2.921044333795706,61.334086987034986,66.63891395393208,56.34390651085142,0.8710920446699311
N02BA,18,1510,30,Naive,2.8116666666666665,3.552522577924969,58.2861863569873,89.14531116390664,67.77822418642025,1.091829830045521
N02BA,19,1540,30,Naive,1.7983333333333333,2.377691457415505,142.63614677881625,78.62999863031102,62.55072463768116,0.6969549421231953
N02BA,20,1570,30,Naive,3.0316666666666667,3.6126513809112555,100.0,200.0,100.0,1.178010106758133
N02BA,21,1600,30,Naive,2.0583333333333336,2.659652232905648,88.38081653069882,94.96647721369243,72.51908396946567,0.8009867581328644
N02BA,22,1630,30,Naive,1.675,2.085325713967325,81.25893102133467,57.1330690959019,55.802332037756806,0.6534904869150461
N02BA,23,1660,30,Naive,1.7133333333333334,2.0212207532413013,89.87446341219926,67.1084596428324,60.32863849765258,0.67092337661507
N02BA,24,1690,30,Naive,2.6550000000000002,3.2512433519091326,100.0,200.0,100.0,1.042595945174386
N02BA,25,1720,30,Naive,1.4050000000000002,1.6712021621176374,81.91456451562317,47.87979933512535,48.926291352292516,0.5537366841163288
N02BA,26,1750,30,Naive,2.145,2.5253877590052056,105.03351067860353,70.12800853382896,66.78775298391282,0.8512491982686016
N02BA,27,1780,30,Naive,2.0349999999999997,2.4987496873436523,217.39601551671845,70.22126130569526,72.80858676207511,0.8085627008630286
N02BA,28,1810,30,Naive,2.6166666666666667,3.1951786595848857,91.33793406552371,174.3020335001236,95.15151515151516,1.040639384931248
N02BA,29,1840,30,Naive,1.7216666666666667,2.0964851537752422,52.45777328806467,52.12929857669306,45.52666372851476,0.6841790789794034
N02BA,30,1870,30,Naive,1.8016666666666667,2.4824551019773415,207.25822514233477,61.33425590935535,54.789660415610754,0.7176225296151143
N02BA,31,1900,30,Naive,2.5450000000000004,2.817223810775424,144.30396319829285,74.13950986539174,92.82674772036476,1.013703780933085
N02BA,32,1930,30,Naive,2.5033333333333334,2.8785991963684925,118.04398825751683,69.68710992818079,81.54180238870794,1.0006450061289092
N02BA,33,1960,30,Naive,1.8933333333333333,2.3204166292571973,130.71622590199757,54.36116033355044,52.39852398523984,0.759050115807242
N02BA,34,1990,30,Naive,1.3216666666666665,1.7829049329675433,42.4854176974846,51.14090381055235,41.453214845791955,0.5314154485825521
N02BA,35,2020,30,Naive,1.725,2.0238782901482324,222.09367681003957,61.2624646728244,62.841530054644814,0.6933261746317205
N02BA,36,2050,30,Naive,0.9516666666666667,1.3532368602724358,29.286554116961227,39.06098536365271,35.44382371198014,0.38382238934819357
N02BA,1,1000,30,Seasonal Naive,2.5800000000000005,3.1352565020000087,58.69127810487297,57.372660007375906,51.13974231912787,0.9620748858776718
N02BA,2,1030,30,Seasonal Naive,2.658333333333333,3.222615397468336,71.4240575678214,70.75301702761816,56.380346412159774,0.989050335651019
N02BA,3,1060,30,Seasonal Naive,2.701666666666667,3.1777481544850805,149.26470964740503,73.46903763050939,74.97687326549492,1.0117443005129754
N02BA,4,1090,30,Seasonal Naive,4.05125,4.825658238170036,95.03940417800646,93.60517455732145,64.09783110290725,1.517861714353718
N02BA,5,1120,30,Seasonal Naive,3.0013888884,3.9917040699452184,106.07549595353731,56.88247908983198,69.50340922524505,1.1155206118147516
N02BA,6,1150,30,Seasonal Naive,2.1283333333333334,2.7028225986919674,70.81610984811427,59.96516406465826,59.50605778191984,0.7923521117631482
N02BA,7,1180,30,Seasonal Naive,2.09,2.5284052945153657,91.12509154115827,72.30029225015048,58.05555555555555,0.7807157412829994
N02BA,8,1210,30,Seasonal Naive,2.576666666666666,3.1404352140003353,159.77657138000612,73.10827125325943,83.93051031487512,0.9619598629180892
N02BA,9,1240,30,Seasonal Naive,2.201666666666667,2.83562162497044,79.38608328732978,89.37958147686894,72.42324561403511,0.8218489440396574
N02BA,10,1270,30,Seasonal Naive,2.183333333333333,2.7850493711961377,76.91033405232012,90.77508093547694,69.97863247863249,0.818675376086562
N02BA,11,1300,30,Seasonal Naive,1.5216666666666663,1.868354891341578,74.48631833211233,56.198995721891066,59.247242050616464,0.5711373340412381
N02BA,12,1330,30,Seasonal Naive,1.8749999999999998,2.373095727806473,166.68782414576677,61.46857268296281,63.739376770538236,0.711891066784099
N02BA,13,1360,30,Seasonal Naive,1.725,2.204521868040022,77.73806536381699,88.16850222271626,61.90191387559809,0.658044799798802
N02BA,14,1390,30,Seasonal Naive,2.6666666666666665,3.0813957876261204,117.15096494916118,97.75192865564198,76.04562737642584,1.0247555716221617
N02BA,15,1420,30,Seasonal Naive,2.648333333333333,3.1611574884315186,92.58753064655724,79.17470294361402,71.22366651725682,1.018116684310491
N02BA,16,1450,30,Seasonal Naive,1.9,2.496430785474868,63.08243402505925,70.59218289618669,58.22267620020428,0.7336619920701246
N02BA,17,1480,30,Seasonal Naive,2.07,2.670674072214728,79.7150056404239,60.72801420152906,51.83639398998331,0.8014046810963368
N02BA,18,1510,30,Seasonal Naive,2.591666666666667,3.3642359211763573,57.14058243904474,76.02510286938437,62.47488951386099,1.0063991616602164
N02BA,19,1540,30,Seasonal Naive,2.858333333333333,3.8241883670481855,304.2005269830238,102.98518034018504,99.42028985507243,1.1077643426703243
N02BA,20,1570,30,Seasonal Naive,2.111666666666667,2.7084897390735425,104.32378576619475,107.93554873299816,69.65365585486532,0.8205271056968415
N02BA,21,1600,30,Seasonal Naive,2.5516666666666667,3.0081140270940527,237.13062993568462,96.80684940762278,89.90017615971814,0.992964151175235
N02BA,22,1630,30,Seasonal Naive,2.4949999999999997,2.8491372963290718,100.64943313627181,98.81661191841016,83.12048861743475,0.9734082178227103
N02BA,23,1660,30,Seasonal Naive,2.2416666666666667,2.715096683361386,87.3955442414562,101.48023767247025,78.9319248826291,0.8778131727113513
N02BA,24,1690,30,Seasonal Naive,2.441666666666667,3.0520894482305065,110.53747190698095,93.16572397036055,91.96484620213432,0.958821757489313
N02BA,25,1720,30,Seasonal Naive,1.5616666666666668,1.9005481665386261,80.86967588440915,56.84801861254235,54.38189204875218,0.6154819371494662
N02BA,26,1750,30,Seasonal Naive,2.438333333333333,3.1465722090342476,94.37129571126925,83.16939684538538,75.9211209133368,0.9676593450403761
N02BA,27,1780,30,Seasonal Naive,2.395,3.0200027593806382,195.20180451738406,81.03832759689612,85.68872987477637,0.9516008199346211
N02BA,28,1810,30,Seasonal Naive,2.7183333333333333,3.488564652308071,101.4516966731253,110.44035688654496,98.84848484848484,1.0810718705878124
N02BA,29,1840,30,Seasonal Naive,1.8483333333333334,2.4062938307696338,54.77641131532265,54.838058151850774,48.87615689731159,0.7345155843060586
N02BA,30,1870,30,Seasonal Naive,2.3183333333333334,2.9926437587301744,242.58486111805243,82.97537198539567,70.50177394830209,0.9234162245093653
N02BA,31,1900,30,Seasonal Naive,2.2933333333333334,2.868303796090412,117.53605838912533,80.32301850981408,83.64741641337388,0.9134619532180256
N02BA,32,1930,30,Seasonal Naive,2.063333333333333,2.6007050326145538,64.7182344888833,79.7030086615271,67.20955483170466,0.8247659904045201
N02BA,33,1960,30,Seasonal Naive,2.026666666666667,2.619191987363024,106.18085900603,56.42601740272415,56.088560885608864,0.8125043493147944
N02BA,34,1990,30,Seasonal Naive,2.7716666666666665,3.5558051127698214,75.17707440795853,89.15391559644223,86.9315211709357,1.1144311361825778
N02BA,35,2020,30,Seasonal Naive,2.205,2.8424314708831004,221.06249054398526,65.30575327420303,80.32786885245903,0.8862517188770689
N02BA,36,2050,30,Seasonal Naive,1.8883333333333334,2.18736904369915,78.05368037998241,84.4683463865555,70.32898820608318,0.7615950387592003
N02BA,1,1000,30,Moving Average,1.9635714285714283,2.604469927920493,42.65572153111749,42.46940911771953,38.92113832649016,0.7322103713393463
N02BA,2,1030,30,Moving Average,1.3778571428571431,1.7078086966102752,38.229151825113675,31.201030968527295,29.2228450234813,0.5126407785411955
N02BA,3,1060,30,Moving Average,1.8171428571428572,2.3407786947849605,126.02944290771676,51.925413933948775,50.42949649795163,0.6804999120044969
N02BA,4,1090,30,Moving Average,3.7641071428571418,4.3274326772701235,84.00935556817878,77.93472605375158,59.55473098330239,1.4102793263482178
N02BA,5,1120,30,Moving Average,2.6542857139571434,3.1199406963378697,94.75517871440384,56.07573489777506,61.465512480200424,0.9865134221720427
N02BA,6,1150,30,Moving Average,1.6990476190476191,2.0270970497190293,65.39124195411699,53.217142422215645,47.50366129676474,0.6325343628528723
N02BA,7,1180,30,Moving Average,1.6819047619047616,2.217560558346033,80.76057565710401,53.0250830087073,46.71957671957671,0.6282724990229104
N02BA,8,1210,30,Moving Average,1.9471428571428575,2.3083448144315284,150.7593730861963,63.949028089897695,63.42484876686832,0.7269365883334076
N02BA,9,1240,30,Moving Average,1.6409523809523812,2.083532779568734,52.36744354081885,63.51232641241001,53.97869674185465,0.6125427622278921
N02BA,10,1270,30,Moving Average,1.5423809523809526,1.8978442836992893,53.29989728760262,57.991057889301146,49.435286935286946,0.5783401402714013
N02BA,11,1300,30,Moving Average,1.120238095238095,1.3820330336581863,57.13240683400592,45.58721213381297,43.61731714100305,0.4204664616905062
N02BA,12,1330,30,Moving Average,1.4745238095238096,1.746599709211497,194.9435562812762,53.65782053992281,50.12545528126265,0.5598401748055779
N02BA,13,1360,30,Moving Average,1.4476190476190476,1.7710003322616144,52.03963232779144,63.39675895527297,51.948051948051955,0.5522308326813963
N02BA,14,1390,30,Moving Average,1.9380952380952379,2.352468670043751,70.82169245282321,59.38972400190138,55.26887561108092,0.7447777100896782
N02BA,15,1420,30,Moving Average,1.526904761904762,1.8431390518964785,46.340764530419584,48.35542867443083,41.06422488314017,0.5869983184827097
N02BA,16,1450,30,Moving Average,1.3895238095238096,1.6607749604891553,47.317929245942615,48.545366923836156,42.57989201809427,0.5365477926968982
N02BA,17,1480,30,Moving Average,1.7633333333333332,2.3988538930080754,64.4741086708833,48.46583303617324,44.15692821368949,0.6826780616746572
N02BA,18,1510,30,Moving Average,2.1849999999999996,2.854637294234182,53.59264599973337,62.58067205462681,52.67175572519083,0.8484818655540473
N02BA,19,1540,30,Moving Average,1.840238095238095,2.235645442420977,223.57182637560703,73.18616312425537,64.00828157349895,0.7131953856308985
N02BA,20,1570,30,Moving Average,1.971666666666667,2.5676781512556,66.47834452029811,79.07120532349049,65.03573391973613,0.7661275185788189
N02BA,21,1600,30,Moving Average,1.6549999999999998,1.9652443548194358,156.1353002009841,68.47902611525303,58.308866705813266,0.6440322678752503
N02BA,22,1630,30,Moving Average,1.4349999999999998,1.8418966673875419,53.54791838160094,54.336176236343334,47.80677401443642,0.5598560290884126
N02BA,23,1660,30,Moving Average,1.5714285714285716,2.1035433339541947,64.65424076688677,64.81458653219114,55.33199195171027,0.6153549590966456
N02BA,24,1690,30,Moving Average,1.460238095238095,1.919186601371621,66.84248937317186,60.58776819486892,54.99955160972109,0.5734230949470458
N02BA,25,1720,30,Moving Average,1.1483333333333334,1.4275561868685471,59.05492338577031,41.78408410535483,39.988392338943704,0.4525795674450184
N02BA,26,1750,30,Moving Average,1.8526190476190474,2.402879154533685,75.36310286257017,65.64224353706169,57.68403884646749,0.7352170065188132
N02BA,27,1780,30,Moving Average,1.8635714285714284,2.3741969641311975,197.7860960410345,67.11666411613282,66.67518527983643,0.7404493108289371
N02BA,28,1810,30,Moving Average,1.663333333333333,1.9263435103137474,60.86719988939219,73.42194659840422,60.48484848484848,0.6615019784467423
N02BA,29,1840,30,Moving Average,1.7430952380952383,2.093044441480784,55.38885433379851,52.289147285476126,46.0933073097022,0.6926946531888001
N02BA,30,1870,30,Moving Average,1.861190476190476,2.5069478285289435,242.9185429763338,61.3456555893217,56.59981174426182,0.7413314806397975
N02BA,31,1900,30,Moving Average,1.4716666666666665,1.7956433482219138,77.11311601641523,54.37042019391293,53.67781155015198,0.5861823435258113
N02BA,32,1930,30,Moving Average,1.5085714285714287,1.954890953341332,44.7158122245327,56.71534020904405,49.13913448115403,0.6030137681979045
N02BA,33,1960,30,Moving Average,1.811904761904762,2.262544771609485,116.65121609415499,53.09154805217789,50.14496573537164,0.7264048517722727
N02BA,34,1990,30,Moving Average,1.40547619047619,1.8394602321274118,52.63996053248343,51.224593649274,44.08184601598087,0.5651135638592694
N02BA,35,2020,30,Moving Average,1.7288095238095242,2.0283152923473384,222.58263719350575,61.3305602516635,62.98031052129415,0.694857329744779
N02BA,36,2050,30,Moving Average,0.9164285714285714,1.1725713067390635,34.618704356059524,36.992829896673015,34.131417930300614,0.3696103018767068
N02BA,1,1000,30,ETS,2.053360105785062,2.7511678940998556,41.97519758468105,44.67682393355232,40.70089406907953,0.7656923214879563
N02BA,2,1030,30,ETS,1.473316685657133,1.7587582679621956,43.04307989047163,33.14815041526383,31.247437659748318,0.5481571269477495
N02BA,3,1060,30,ETS,1.751343251070111,2.2340640448082625,120.26241662359776,50.99501513967988,48.603420473731106,0.6558586869261133
N02BA,4,1090,30,ETS,2.818557819328804,3.4474482487820706,90.25609509164944,53.68457525340759,44.59449381230886,1.0560150579824736
N02BA,5,1120,30,ETS,1.850538700278787,2.2745750115042056,62.18450593778727,45.47621622159196,42.85307681044777,0.6877862682507383
N02BA,6,1150,30,ETS,1.8647831019946775,2.293046182581264,78.60666157919175,55.05003861546272,52.13745858326217,0.6942356282751998
N02BA,7,1180,30,ETS,1.7733836361483133,2.123175886516418,122.34286449202575,51.95721930670093,49.26065655967537,0.6624442679783117
N02BA,8,1210,30,ETS,1.830144827193319,2.1783297468024996,137.45302732940294,62.108246486194766,59.61383801932635,0.6832571282356283
N02BA,9,1240,30,ETS,1.626765125563761,2.0125087042947425,62.19860400277434,60.28953770216935,53.51201070933425,0.6072468738736339
N02BA,10,1270,30,ETS,1.5113499461215696,1.8163904429446491,63.67174314398969,54.61982046132475,48.440703401332364,0.5667045735295335
N02BA,11,1300,30,ETS,1.2283215615850054,1.4644853460632068,62.59534395735006,49.03839838643655,47.825628614601115,0.46103415248348123
N02BA,12,1330,30,ETS,1.4009906186449477,1.669050769925818,151.51915047689616,53.4816916053892,47.62574341002655,0.5319214432328889
N02BA,13,1360,30,ETS,1.2245354008014528,1.525268205965029,58.226652458057394,52.03567042863614,43.942657923497116,0.46712994357503645
N02BA,14,1390,30,ETS,1.8568190267549685,2.4253413051368273,57.46537698385762,57.354659971048406,52.95111293027476,0.7135446161854477
N02BA,15,1420,30,ETS,1.5207543190293855,1.8562283935245154,47.69723873984811,47.519395044560206,40.89881628945008,0.5846338621552133
N02BA,16,1450,30,ETS,1.4074189434451123,1.6573297969169816,47.65822144466555,49.44214648823404,43.128261801178105,0.5434577819606164
N02BA,17,1480,30,ETS,1.6722422502757248,2.297565997785897,67.04803265211548,45.43476415807255,41.875849339125,0.6474119648782791
N02BA,18,1510,30,ETS,1.9718175710860646,2.582635022716607,55.65327386487914,55.283144707599554,47.532765875919594,0.7656986046898648
N02BA,19,1540,30,ETS,2.0990333620181034,2.45030024856924,277.71723147366936,77.0384116500656,73.00985607019489,0.8134930539425301
N02BA,20,1570,30,ETS,1.7036367531708518,1.9848245620183416,113.60563220660356,61.51454553827512,56.19472522828538,0.6619795426541641
N02BA,21,1600,30,ETS,1.6364195042730143,1.9181773609331263,191.93556820239712,65.52990691277834,57.654239727763276,0.6368017912581525
N02BA,22,1630,30,ETS,1.4816020191318406,1.8443561679819367,56.77090088884344,55.62632327850139,49.35931213098858,0.5780375074010639
N02BA,23,1660,30,ETS,1.703205440279728,2.036456178006599,91.96221687820483,66.4317500535851,59.972022545060845,0.6669573998414194
N02BA,24,1690,30,ETS,1.4535434453858869,1.908701432055498,64.05681463613996,61.34583439228015,54.74739907291476,0.5707941628226486
N02BA,25,1720,30,ETS,1.1859311033134068,1.487730569459561,54.95046272987702,43.33708409333485,41.29765885014765,0.4673975492805588
N02BA,26,1750,30,ETS,1.8995226821490903,2.437283035012558,73.21229715654327,68.80821275548634,59.144452998933794,0.753830843949854
N02BA,27,1780,30,ETS,1.5672372486285089,2.2070557062805034,149.31371117690148,61.703630412206,56.07288903858707,0.6227074116187761
N02BA,28,1810,30,ETS,1.655756798279721,1.9508306667383664,61.33716388270617,72.35225822609105,60.209338119262576,0.6584888163659394
N02BA,29,1840,30,ETS,1.8745411420983473,2.363461447185692,46.59243265687712,58.289102551990766,49.569179605950126,0.7449303961915855
N02BA,30,1870,30,ETS,1.774396847633412,2.4740618982952314,213.30635922343012,60.21651331005526,53.960370429804726,0.7067606777094025
N02BA,31,1900,30,ETS,1.4013151780712072,1.756485229250473,71.78691401509911,52.631735113160275,51.11179980806836,0.558160508561769
N02BA,32,1930,30,ETS,1.4195244619295557,1.8096152077840753,49.66559333892348,52.244903658723594,46.23858182180964,0.5674194662746884
N02BA,33,1960,30,ETS,1.7181253153041323,2.299470652859318,90.15944661256763,51.46509321184748,47.54959359697783,0.6888080384962795
N02BA,34,1990,30,ETS,1.3474104492213448,1.7573927668378055,46.84504080625999,50.85722426127924,42.260651831301985,0.541766503125684
N02BA,35,2020,30,ETS,1.4500568577836974,1.64026158619162,170.7179644646851,56.38451989949834,52.825386440207566,0.5828187676554573
N02BA,36,2050,30,ETS,0.9724965709425931,1.198191307860075,40.94450280436725,38.56926053287096,36.219611580729726,0.39222342293391715
N02BA,1,1000,30,SARIMA,2.005675127683936,2.683291490376838,41.40256196678689,43.584216213791485,39.75570124249626,0.7479107246411655
N02BA,2,1030,30,SARIMA,1.4085650715084483,1.667507741943335,41.11446916957217,31.835065670737034,29.87412664917176,0.5240658646125639
N02BA,3,1060,30,SARIMA,1.807117386321377,2.3361981032384933,125.37793491259521,51.742817120257726,50.15126881557938,0.6767454840105703
N02BA,4,1090,30,SARIMA,2.857074955414725,3.4663931565744046,88.30547533769243,54.54598690958875,45.20390199087178,1.0704460820395847
N02BA,5,1120,30,SARIMA,1.75898630730106,2.1794607838375244,58.73477773454307,43.69201816691843,40.732990519972574,0.6537591610596866
N02BA,6,1150,30,SARIMA,1.8261623931221151,2.2601589043747197,78.06970173571315,54.310895406935934,51.05766243584664,0.6798576172025461
N02BA,7,1180,30,SARIMA,1.8673287338545057,2.205259884087992,134.809327941188,53.454751102167286,51.870242607069606,0.6975372902728542
N02BA,8,1210,30,SARIMA,1.9015087581656585,2.2504720413170753,144.6338501636085,63.33309507282632,61.93839603145468,0.709899781762969
N02BA,9,1240,30,SARIMA,1.7169350098018323,2.081307813433256,69.2031703351331,62.256425593781884,56.478125322428696,0.640905931017572
N02BA,10,1270,30,SARIMA,1.5248687211674459,1.7929396470672332,66.26525051051333,55.125999248260996,48.87399747331557,0.5717736521149895
N02BA,11,1300,30,SARIMA,1.1817707128373753,1.4398243771071295,62.5073738738723,47.146646617074545,46.013136126049645,0.4435619108726959
N02BA,12,1330,30,SARIMA,1.3857639719083623,1.6565666018312157,158.65914756313273,52.660048975099315,47.108123690935834,0.526140262545501
N02BA,13,1360,30,SARIMA,1.2287376572537296,1.5511835749506142,60.794620040944345,51.2531986952421,44.09345660001422,0.46873300039001714
N02BA,14,1390,30,SARIMA,1.9042984055564032,2.422166045709728,61.38141623590288,58.890380007726094,54.30508761092404,0.7317901504219212
N02BA,15,1420,30,SARIMA,1.44615909765038,1.7431038657178808,47.061758901603824,45.40152703553771,38.892669591673155,0.5559567169862517
N02BA,16,1450,30,SARIMA,1.3980929878947286,1.6644109663836815,48.03018511779053,48.715069515825306,42.842481753668906,0.5398566771569049
N02BA,17,1480,30,SARIMA,1.638637103750523,2.240219678512755,69.31128537858646,44.361754980528616,41.0343181239697,0.634401664523581
N02BA,18,1510,30,SARIMA,2.0112380104162395,2.6220561156476494,58.24113152993222,55.976893449377364,48.483037615497935,0.7810063977808611
N02BA,19,1540,30,SARIMA,2.0623862963030932,2.4028401304957825,271.75229444709254,75.88485595950625,71.73517552358584,0.7992902623404597
N02BA,20,1570,30,SARIMA,1.7064441101219896,1.974323251455577,117.14913650861276,61.327863078024734,56.28732633717392,0.6630703930758414
N02BA,21,1600,30,SARIMA,1.6820833930152193,1.9531832696771507,201.57689372553182,66.53088709240899,59.26306728180456,0.6545715905491769
N02BA,22,1630,30,SARIMA,1.415663571876587,1.8344776350311751,56.05453411670155,53.10848247727681,47.16258429350096,0.5523120459065817
N02BA,23,1660,30,SARIMA,1.7113372757276364,2.0194690681595935,88.37950586761845,67.0729587524695,60.258354779142124,0.6701417413765102
N02BA,24,1690,30,SARIMA,1.4496167018345896,1.9000024374913267,64.38979234125414,60.76561848589507,54.59949912747983,0.569252163988629
N02BA,25,1720,30,SARIMA,1.1513253533060344,1.4160613828805146,55.655757850071765,42.09429486128584,40.09258340009406,0.4537587782766862
N02BA,26,1750,30,SARIMA,1.8452932700423943,2.428686086732671,70.81753520573174,66.2340401214744,57.45593990791057,0.7323097513725102
N02BA,27,1780,30,SARIMA,1.5592486702497377,2.210632469652143,158.34293213652762,61.05424458601075,55.787072280849294,0.6195333248816777
N02BA,28,1810,30,SARIMA,1.6691943082236909,1.9421327238014954,63.660182886947105,72.87274397162521,60.69797484449785,0.6638328681174427
N02BA,29,1840,30,SARIMA,1.8216280508906328,2.2735256257220624,46.425274675026465,56.620784970758386,48.16997930958041,0.7239030796329521
N02BA,30,1870,30,SARIMA,1.7973176075033126,2.466021690925767,217.11896027255793,60.7607656481018,54.65740316786557,0.7158902542192297
N02BA,31,1900,30,SARIMA,1.427993450197677,1.7641210690310318,73.97505632332592,53.42641011010462,52.08486748441376,0.568786781773307
N02BA,32,1930,30,SARIMA,1.4084089625010157,1.8162798723566245,50.83288636630724,51.526861215094264,45.87651343651517,0.562976322868378
N02BA,33,1960,30,SARIMA,1.7477997936473375,2.315773141498939,94.44099517019372,52.202450031516136,48.37084299762004,0.7007047372055732
N02BA,34,1990,30,SARIMA,1.3749103234076583,1.7961746364192754,47.8539678535592,51.49040865545824,43.12316748795583,0.552823646613717
N02BA,35,2020,30,SARIMA,1.496833811719829,1.683289925215281,177.32851949405227,57.57813620351847,54.529464907826195,0.601619745356015
N02BA,36,2050,30,SARIMA,0.9614271932794071,1.2174771175768475,41.870235012485445,37.79718766422182,35.807344256216275,0.38775896585866504
N02BE,1,1000,30,Naive,13.026944444333333,17.044981103057765,30.512930266274214,26.192889754382286,26.186713719865338,1.1215011805444242
